"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","ProcessName","MainWindowHandle","MainWindowTitle","Responding","Site","Container"
"svchost","0","533","2203485966336","32940032","16809984","24296","C:\Windows\System32\svchost.exe","C:\Windows\System32\svchost.exe -k utcsvc -p","System.Diagnostics.Process (services)","Microsoft Corporation","2.296875","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9832","8",,"False","6/6/2023 6:39:50 AM",,"2696",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","24296","24296","16809984","16809984","188896","188896","42209280","42209280","50712576","50712576","2203502673920","184451072","True","Normal","16809984","16809984","3","0",,"System.Diagnostics.ProcessThreadCollection","533","2203485966336","167743488","False",,,,"32940032","32940032",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.5937500","00:00:02.2968750","00:00:01.7031250","svchost","0","","True",,
"svchost","0","104","2203383586816","5550080","1167360","6656","C:\Windows\System32\svchost.exe","C:\Windows\System32\svchost.exe -k netsvcs -p -s sacsvr","System.Diagnostics.Process (services)","Microsoft Corporation","0","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8200","8",,"False","6/6/2023 6:39:50 AM",,"2724",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","6656","6656","1167360","1167360","60712","60712","1331200","1331200","5632000","5632000","2203385683968","67461120","True","Normal","1167360","1167360","3","0",,"System.Diagnostics.ProcessThreadCollection","104","2203383586816","65363968","False",,,,"5550080","5550080",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00","00:00:00","00:00:00","svchost","0","","True",,
"svchost","0","202","2203389554688","8544256","2097152","10336","C:\Windows\System32\svchost.exe","C:\Windows\System32\svchost.exe -k smbsvcs -s LanmanServer","System.Diagnostics.Process (services)","Microsoft Corporation","0.125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6852","8",,"False","6/6/2023 6:39:50 AM",,"2752",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","10336","10336","2097152","2097152","71264","71264","2306048","2306048","8749056","8749056","2203393150976","74928128","True","Normal","2097152","2097152","3","0",,"System.Diagnostics.ProcessThreadCollection","202","2203389554688","71331840","False",,,,"8544256","8544256",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.1093750","00:00:00.1250000","00:00:00.0156250","svchost","0","","True",,
"svchost","0","139","2207681785856","6762496","1482752","8152","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s SysMain","System.Diagnostics.Process (services)","Microsoft Corporation","0.125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9624","8",,"False","6/6/2023 6:39:50 AM",,"2796",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","8152","8152","1482752","1482752","67456","67456","1818624","1818624","6799360","6799360","2207685980160","72790016","True","Normal","1482752","1482752","3","0",,"System.Diagnostics.ProcessThreadCollection","139","2207681785856","68595712","False",,,,"6762496","6762496",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0937500","00:00:00.1250000","00:00:00.0312500","svchost","0","","True",,
"svchost","0","141","2203384582144","5951488","1277952","7240","C:\Windows\System32\svchost.exe","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TrkWks","System.Diagnostics.Process (services)","Microsoft Corporation","0.03125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5396","8",,"False","6/6/2023 6:39:50 AM",,"2848",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","7240","7240","1277952","1277952","63968","63968","1490944","1490944","6053888","6053888","2203387727872","69505024","True","Normal","1277952","1277952","3","0",,"System.Diagnostics.ProcessThreadCollection","141","2203384582144","66359296","False",,,,"5951488","5951488",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0156250","00:00:00.0312500","00:00:00.0156250","svchost","0","","True",,
"svchost","0","216","2203391598592","7892992","1839104","12184","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k LocalService -s W32Time","System.Diagnostics.Process (services)","Microsoft Corporation","0.28125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4344","8",,"False","6/6/2023 6:39:50 AM",,"2860",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","12184","12184","1839104","1839104","74288","74288","2109440","2109440","7938048","7938048","2203395792896","77570048","True","Normal","1839104","1839104","3","0",,"System.Diagnostics.ProcessThreadCollection","216","2203391598592","73375744","False",,,,"7892992","7892992",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0937500","00:00:00.2812500","00:00:00.1875000","svchost","0","","True",,
"svchost","0","408","2203443294208","14921728","4022272","16256","C:\Windows\System32\svchost.exe","C:\Windows\System32\svchost.exe -k NetworkService -p -s WinRM","System.Diagnostics.Process (services)","Microsoft Corporation","0.640625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9640","8",,"False","6/6/2023 6:39:50 AM",,"2920",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","16256","16256","4022272","4022272","164944","164944","4648960","4648960","15118336","15118336","2203443527680","125304832","True","Normal","4022272","4022272","3","0",,"System.Diagnostics.ProcessThreadCollection","408","2203443294208","125071360","False",,,,"14921728","14921728",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.3281250","00:00:00.6406250","00:00:00.3125000","svchost","0","","True",,
"svchost","0","382","2203444518912","21049344","4308992","19056","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s WpnService","System.Diagnostics.Process (services)","Microsoft Corporation","0.15625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9572","8",,"False","6/6/2023 6:39:50 AM",,"2956",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","19056","19056","4308992","4308992","189648","189648","4804608","4804608","21905408","21905408","2203454873600","136650752","True","Normal","4308992","4308992","3","0",,"System.Diagnostics.ProcessThreadCollection","382","2203444518912","126296064","False",,,,"21049344","21049344",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0937500","00:00:00.1562500","00:00:00.0625000","svchost","0","","True",,
"svchost","0","464","2203404382208","11812864","3137536","16008","C:\Windows\System32\svchost.exe","C:\Windows\System32\svchost.exe -k NetSvcs -p -s iphlpsvc","System.Diagnostics.Process (services)","Microsoft Corporation","0.0625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5416","8",,"False","6/6/2023 6:39:50 AM",,"2968",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","16008","16008","3137536","3137536","116408","116408","3891200","3891200","12079104","12079104","2203413819392","95596544","True","Normal","3137536","3137536","3","0",,"System.Diagnostics.ProcessThreadCollection","464","2203404382208","86159360","False",,,,"11812864","11812864",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0468750","00:00:00.0625000","00:00:00.0156250","svchost","0","","True",,
"svchost","0","176","2203386925056","7528448","1495040","8560","C:\Windows\System32\svchost.exe","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TabletInputService","System.Diagnostics.Process (services)","Microsoft Corporation","0.046875","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8884","8",,"False","6/6/2023 6:40:55 AM",,"3000",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","8560","8560","1495040","1495040","67696","67696","1724416","1724416","7569408","7569408","2203390828544","72605696","True","Normal","1495040","1495040","3","0",,"System.Diagnostics.ProcessThreadCollection","176","2203386925056","68702208","False",,,,"7528448","7528448",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0312500","00:00:00.0468750","00:00:00.0156250","svchost","0","","True",,
"svchost","0","223","2203399684096","9768960","3952640","10672","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s PcaSvc","System.Diagnostics.Process (services)","Microsoft Corporation","0.421875","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5380","8",,"False","6/6/2023 6:42:16 AM",,"3444",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","10672","10672","3952640","3952640","77176","77176","4411392","4411392","10698752","10698752","2203500064768","181841920","True","Normal","3952640","3952640","3","0",,"System.Diagnostics.ProcessThreadCollection","223","2203399684096","81461248","False",,,,"9768960","9768960",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.3125000","00:00:00.4218750","00:00:00.1093750","svchost","0","","True",,
"svchost","0","243","2203432562688","19296256","3522560","13104","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s TokenBroker","System.Diagnostics.Process (services)","Microsoft Corporation","2.34375","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10056","8",,"False","6/6/2023 6:40:04 AM",,"4040",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","13104","13104","3522560","3522560","158560","158560","3952640","3952640","21352448","21352448","2203456712704","138489856","True","Normal","3522560","3522560","3","0",,"System.Diagnostics.ProcessThreadCollection","243","2203432562688","114339840","False",,,,"19296256","19296256",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:01.2031250","00:00:02.3437500","00:00:01.1406250","svchost","0","","True",,
"svchost","0","169","2203398430720","12214272","3821568","8696","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k appmodel -p -s StateRepository","System.Diagnostics.Process (services)","Microsoft Corporation","0.8125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9608","8",,"False","6/6/2023 6:40:04 AM",,"4104",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","8696","8696","3821568","3821568","82232","82232","5066752","5066752","13369344","13369344","2203411410944","93188096","True","Normal","3821568","3821568","3","0",,"System.Diagnostics.ProcessThreadCollection","169","2203398430720","80207872","False",,,,"12214272","12214272",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.4531250","00:00:00.8125000","00:00:00.3593750","svchost","0","","True",,
"svchost","0","254","2203424006144","14475264","3035136","13904","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k LocalService -p -s CDPSvc","System.Diagnostics.Process (services)","Microsoft Corporation","0.15625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3448","8",,"False","6/6/2023 6:40:12 AM",,"4788",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","13904","13904","3035136","3035136","148904","148904","3473408","3473408","14602240","14602240","2203430830080","112607232","True","Normal","3035136","3035136","3","0",,"System.Diagnostics.ProcessThreadCollection","254","2203424006144","105783296","False",,,,"14475264","14475264",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.1093750","00:00:00.1562500","00:00:00.0468750","svchost","0","","True",,
"svchost","0","413","2203439419392","22994944","5238784","18720","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k netsvcs -p -s UsoSvc","System.Diagnostics.Process (services)","Microsoft Corporation","0.578125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5676","8",,"False","6/6/2023 6:41:55 AM",,"5168",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","18720","18720","5238784","5238784","168128","168128","6320128","6320128","25206784","25206784","2203482374144","164151296","True","Normal","5238784","5238784","3","0",,"System.Diagnostics.ProcessThreadCollection","413","2203439419392","121196544","False",,,,"22994944","22994944",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.3906250","00:00:00.5781250","00:00:00.1875000","svchost","0","","True",,
"svchost","0","279","2203578679296","13455360","7839744","19432","C:\Windows\system32\svchost.exe","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s UALSVC","System.Diagnostics.Process (services)","Microsoft Corporation","0.1875","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9592","8",,"False","6/6/2023 6:41:53 AM",,"5224",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","19432","19432","7839744","7839744","168104","168104","11628544","11628544","15753216","15753216","2203581833216","263610368","True","Normal","7839744","7839744","3","0",,"System.Diagnostics.ProcessThreadCollection","279","2203578679296","260456448","False",,,,"13455360","13455360",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.1093750","00:00:00.1875000","00:00:00.0781250","svchost","0","","True",,
"svchost","0","316","2203440283648","19238912","17231872","15336","C:\Windows\System32\svchost.exe","C:\Windows\System32\svchost.exe -k LocalServiceNoNetwork -p -s DPS","System.Diagnostics.Process (services)","Microsoft Corporation","15.5","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8736","8",,"False","6/6/2023 6:41:52 AM",,"5832",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","15336","15336","17231872","17231872","103192","103192","18288640","18288640","20176896","20176896","2203594596352","276373504","True","Normal","17231872","17231872","3","0",,"System.Diagnostics.ProcessThreadCollection","316","2203440283648","122060800","False",,,,"19238912","19238912",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:11.8437500","00:00:15.5000000","00:00:03.6562500","svchost","0","","True",,
"svchost","0","185","2203406331904","9437184","2097152","10464","C:\Windows\System32\svchost.exe","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s StorSvc","System.Diagnostics.Process (services)","Microsoft Corporation","0.109375","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Services","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5012","8",,"False","6/6/2023 6:51:04 AM",,"7496",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","10464","10464","2097152","2097152","103024","103024","2400256","2400256","9560064","9560064","2203431862272","113639424","True","Normal","2097152","2097152","3","0",,"System.Diagnostics.ProcessThreadCollection","185","2203406331904","88109056","False",,,,"9437184","9437184",,"System.Diagnostics.ProcessModule (svchost.exe)","00:00:00.0937500","00:00:00.1093750","00:00:00.0156250","svchost","0","","True",,
"System","0","2659","3923968","143360","196608","272",,,,,"46.25",,,,,"Process",,,"8",,"False","6/6/2023 6:39:46 AM",,"4",".",,,,"272","272","196608","196608","0","0","212992","212992","856064","856064","13594624","13594624",,,"196608","196608",,"0",,"System.Diagnostics.ProcessThreadCollection","2659","3923968","3923968","False",,,,"143360","143360",,,"00:00:46.2500000","00:00:46.2500000","00:00:00","System","0","","True",,
"taskhostw","2","236","2203508207616","14364672","4169728","21616","C:\Windows\system32\taskhostw.exe","taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E}","System.Diagnostics.Process (svchost)","Microsoft Corporation","0.125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Tasks","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3652","8",,"False","6/6/2023 6:40:55 AM",,"2736",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","21616","21616","4169728","4169728","169304","169304","4464640","4464640","14557184","14557184","2203509796864","191574016","True","Normal","4169728","4169728","3","2",,"System.Diagnostics.ProcessThreadCollection","236","2203508207616","189984768","False",,,,"14364672","14364672",,"System.Diagnostics.ProcessModule (taskhostw.exe)","00:00:00.0937500","00:00:00.1250000","00:00:00.0312500","taskhostw","0","","True",,
"taskhostw","0","366","2203878039552","14643200","15642624","20680","C:\Windows\system32\taskhostw.exe","taskhostw.exe $(Arg0)","System.Diagnostics.Process (svchost)","Microsoft Corporation","0.109375","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Host Process for Windows Tasks","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9200","6",,"False","6/6/2023 6:39:59 AM",,"3864",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","20680","20680","15642624","15642624","221192","221192","16351232","16351232","15028224","15028224","2203880456192","562233344","True","BelowNormal","15642624","15642624","3","0",,"System.Diagnostics.ProcessThreadCollection","366","2203878039552","559816704","False",,,,"14643200","14643200",,"System.Diagnostics.ProcessModule (taskhostw.exe)","00:00:00.0937500","00:00:00.1093750","00:00:00.0156250","taskhostw","0","","True",,
"WaAppAgent","0","948","2204019736576","80764928","64356352","44216","C:\WindowsAzure\GuestAgent_2.7.41491.1083_2023-06-05_131412\WaAppAgent.exe","C:\WindowsAzure\GuestAgent_2.7.41491.1083_2023-06-05_131412\WaAppAgent.exe","System.Diagnostics.Process (services)","Microsoft Corporation","7.09375","2.7.41491.1083","2.7.41491.1083","Microsoft AzureÂ®","Microsoft® CoReXT","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5768","8",,"False","6/6/2023 6:39:50 AM",,"2704",".","104857600","13107200","System.Diagnostics.ProcessModuleCollection","44216","44216","64356352","64356352","481592","481592","67485696","67485696","83914752","83914752","2204037468160","719245312","True","Normal","64356352","64356352","3","0",,"System.Diagnostics.ProcessThreadCollection","948","2204019736576","701513728","False",,,,"80764928","80764928",,"System.Diagnostics.ProcessModule (WaAppAgent.exe)","00:00:03.6250000","00:00:07.0937500","00:00:03.4687500","WaAppAgent","0","","True",,
"WaSecAgentProv","0","139","4360359936","6742016","1810432","7104","C:\WindowsAzure\SecAgent\WaSecAgentProv.exe","""C:\WindowsAzure\SecAgent\WaSecAgentProv.exe"" -startPoll C:\WindowsAzure\Logs\ 168.63.129.16 5248000 3600000 21600000","System.Diagnostics.Process (WaAppAgent)","Microsoft Corporation","0.0625","3.25.16.0","3.25.16.0","security-Dsms master (ecf608846f) Microsoft® Azure SecAgent","Microsoft® CoReXT","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9060","8",,"False","6/6/2023 6:40:14 AM",,"4936",".","104857600","13107200","System.Diagnostics.ProcessModuleCollection","7104","7104","1810432","1810432","74512","74512","2256896","2256896","7127040","7127040","4367790080","72822784","True","Normal","1810432","1810432","3","0",,"System.Diagnostics.ProcessThreadCollection","139","4360359936","65392640","False",,,,"6742016","6742016",,"System.Diagnostics.ProcessModule (WaSecAgentProv.exe)","00:00:00.0312500","00:00:00.0625000","00:00:00.0312500","WaSecAgentProv","0","","True",,
"WindowsAzureGuestAgent","0","575","5014056960","63074304","45871104","38656","C:\WindowsAzure\GuestAgent_2.7.41491.1083_2023-06-05_131412\WindowsAzureGuestAgent.exe","C:\WindowsAzure\GuestAgent_2.7.41491.1083_2023-06-05_131412\WindowsAzureGuestAgent.exe","System.Diagnostics.Process (services)","Microsoft Corporation","7.609375","2.7.41491.1083","2.7.41491.1083","WindowsAzureGuestAgent","","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9084","8",,"False","6/6/2023 6:39:50 AM",,"2928",".","314572800","39321600","System.Diagnostics.ProcessModuleCollection","38656","38656","45871104","45871104","428688","428688","48529408","48529408","64577536","64577536","5043023872","748056576","True","Normal","45871104","45871104","3","0",,"System.Diagnostics.ProcessThreadCollection","575","5014056960","719089664","False",,,,"63074304","63074304",,"System.Diagnostics.ProcessModule (WindowsAzureGuestAgent.exe)","00:00:01.5156250","00:00:07.6093750","00:00:06.0937500","WindowsAzureGuestAgent","0","","True",,
"wininit","0","173","2203387559936","7294976","1417216","11096",,,,,"0.046875",,,,,"Process",,,"13",,"False","6/6/2023 6:39:48 AM",,"540",".",,,,"11096","11096","1417216","1417216","76944","76944","1990656","1990656","7450624","7450624","2203400425472","82202624",,,"1417216","1417216",,"0",,"System.Diagnostics.ProcessThreadCollection","173","2203387559936","69337088","False",,,,"7294976","7294976",,,"00:00:00.0312500","00:00:00.0468750","00:00:00.0156250","wininit","0","","True",,
"winlogon","2","270","2203420672000","10833920","2572288","11936","C:\Windows\system32\winlogon.exe","winlogon.exe",,"Microsoft Corporation","0.140625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Windows Logon Application","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9144","13",,"False","6/6/2023 6:40:51 AM",,"484",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","11936","11936","2572288","2572288","146872","146872","2928640","2928640","15065088","15065088","2203427155968","108933120","True","High","2572288","2572288","3","2",,"System.Diagnostics.ProcessThreadCollection","270","2203420672000","102449152","False",,,,"10833920","10833920",,"System.Diagnostics.ProcessModule (winlogon.exe)","00:00:00.1250000","00:00:00.1406250","00:00:00.0156250","winlogon","0","","True",,
"winlogon","1","239","2203419500544","11313152","2379776","11528","C:\Windows\system32\winlogon.exe","winlogon.exe",,"Microsoft Corporation","0.078125","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","Windows Logon Application","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2456","13",,"False","6/6/2023 6:39:48 AM",,"612",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","11528","11528","2379776","2379776","145304","145304","3694592","3694592","11403264","11403264","2203423481856","105259008","True","High","2379776","2379776","3","1",,"System.Diagnostics.ProcessThreadCollection","239","2203419500544","101277696","False",,,,"11313152","11313152",,"System.Diagnostics.ProcessModule (winlogon.exe)","00:00:00.0781250","00:00:00.0781250","00:00:00","winlogon","0","","True",,
"winpty-agent","2","137","4411260928","6844416","2220032","7944","c:\Users\adminuser\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules.asar.unpacked\node-pty\build\Release\winpty-agent.exe","""\\?\c:\Users\adminuser\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules.asar.unpacked\node-pty\build\Release\winpty-agent.exe"" \\.\pipe\winpty-control-7588-2-1d9985fae4defe9-19f51a5b3cbcc4bd632cfd719585314b 0 1 87 11","System.Diagnostics.Process (Code)",,"0.96875",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","10012","8",,"False","6/6/2023 10:14:29 AM",,"6184",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","7944","7944","2220032","2220032","160680","160680","2220032","2220032","6848512","6848512","4412309504","117342208","True","Normal","2220032","2220032","3","2",,"System.Diagnostics.ProcessThreadCollection","137","4411260928","116293632","False",,,,"6844416","6844416",,"System.Diagnostics.ProcessModule (winpty-agent.exe)","00:00:00.7343750","00:00:00.9687500","00:00:00.2343750","winpty-agent","0","","True",,
"winpty-agent","2","136","4413358080","8507392","3915776","7952","c:\Users\adminuser\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules.asar.unpacked\node-pty\build\Release\winpty-agent.exe","""\\?\c:\Users\adminuser\AppData\Local\Programs\Microsoft VS Code\resources\app\node_modules.asar.unpacked\node-pty\build\Release\winpty-agent.exe"" \\.\pipe\winpty-control-7588-1-1d99843a2586672-93adb0d4337b88e0ddd4d247c657039a 0 1 132 12","System.Diagnostics.Process (Code)",,"2.234375",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5532","8",,"False","6/6/2023 6:53:43 AM",,"6588",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","7952","7952","3915776","3915776","160456","160456","3956736","3956736","8527872","8527872","4414406656","119439360","True","Normal","3915776","3915776","3","2",,"System.Diagnostics.ProcessThreadCollection","136","4413358080","118390784","False",,,,"8507392","8507392",,"System.Diagnostics.ProcessModule (winpty-agent.exe)","00:00:01.5937500","00:00:02.2343750","00:00:00.6406250","winpty-agent","0","","True",,
"WmiPrvSE","0","437","2203448967168","21065728","8699904","17312","C:\Windows\system32\wbem\wmiprvse.exe","C:\Windows\system32\wbem\wmiprvse.exe","System.Diagnostics.Process (svchost)","Microsoft Corporation","15.015625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","WMI Provider Host","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8696","8",,"False","6/6/2023 6:48:56 AM",,"5728",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","17312","17312","8699904","8699904","176696","176696","10313728","10313728","23412736","23412736","2203462414336","144191488","True","Normal","8699904","8699904","3","0",,"System.Diagnostics.ProcessThreadCollection","437","2203448967168","130744320","False",,,,"21065728","21065728",,"System.Diagnostics.ProcessModule (wmiprvse.exe)","00:00:05.6250000","00:00:15.0156250","00:00:09.3906250","WmiPrvSE","0","","True",,
"WmiPrvSE","0","330","2203451600896","34639872","23883776","18216","C:\Windows\system32\wbem\wmiprvse.exe","C:\Windows\system32\wbem\wmiprvse.exe","System.Diagnostics.Process (svchost)","Microsoft Corporation","1.0625","10.0.17763.1 (WinBuild.160101.0800)","10.0.17763.1","WMI Provider Host","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5536","8",,"False","6/6/2023 11:08:49 AM",,"6668",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","18216","18216","23883776","23883776","126576","126576","29442048","29442048","40755200","40755200","2203514212352","195989504","True","Normal","23883776","23883776","3","0",,"System.Diagnostics.ProcessThreadCollection","330","2203451600896","133378048","False",,,,"34639872","34639872",,"System.Diagnostics.ProcessModule (wmiprvse.exe)","00:00:00.7187500","00:00:01.0625000","00:00:00.3437500","WmiPrvSE","0","","True",,
